filename,time_mins,period,length_mm,rms_mm,range_mm,tape_reader,drop_id,genus,species,pisco_code,number,stage,activity,date,rig,usefulness,island,general_area,mpa_status,reserve_name,lat,long,time_in,depth,habitat,rugosity,relief,site,island_mpa,org_type,common_name,species_name,kingdom,phylum,class,order,family,common_group,trophic_group,broad_trophic_group,targeted,feeding_mode,structure_forming,turf_forming,substrate,lifestyle,taxonomic_id,taxonomic_source,wl_a,wl_b,wl_w_units,wl_l_units,wl_input_length,ll_equation_for_wl,lc_a_for_wl,lc_b_for_wl,lc_type_for_wl,recreational_legal_size_in_tl_2020,commercial_legal_size_in_tl_2020,thermal_composite_class,thermal_agreement,water_column_position,mobility,substrate_association,fish_length_converted,fish_weight_g,fish_weight_lbs,fish_weight_kg
CAR_262_LEFT_SEG1.MP4,3.4473,1,217.383,12.72,2134.851,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,217.383,162.9,0.3591,0.16290000000000002
CAR_262_LEFT_SEG1.MP4,3.4473,1,242.596,18.993,2486.948,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,242.596,228.66,0.5041,0.22866
CAR_262_LEFT_SEG1.MP4,3.4473,1,188.446,15.842,2381.794,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,188.446,104.77,0.231,0.10477
CAR_262_LEFT_SEG1.MP4,3.4473,1,232.53,14.356,3146.758,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,232.53,200.59,0.4422,0.20059
CAR_262_LEFT_SEG1.MP4,3.4473,1,248.798,11.852,2638.542,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,248.798,247.21,0.545,0.24721
CAR_262_LEFT_SEG1.MP4,3.4473,1,233.838,8.653,2891.122,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,233.838,204.1,0.45,0.2041
CAR_262_LEFT_SEG1.MP4,3.4473,1,124.381,10.934,1765.86,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,124.381,29.02,0.064,0.02902
CAR_262_LEFT_SEG1.MP4,3.4473,1,224.915,10.127,2112.748,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,224.915,180.98,0.399,0.18098
CAR_262_LEFT_SEG1.MP4,3.4473,1,213.129,8.182,2091.411,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,213.129,153.25,0.3379,0.15325
CAR_262_LEFT_SEG1.MP4,3.4473,1,136.206,10.889,1913.645,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,136.206,38.42,0.0847,0.03842
CAR_262_LEFT_SEG1.MP4,3.4473,1,128.705,12.937,1560.305,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,128.705,32.25,0.0711,0.03225
CAR_262_LEFT_SEG1.MP4,3.4473,1,128.93,9.285,1857.887,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,128.93,32.43,0.0715,0.03243
CAR_262_LEFT_SEG1.MP4,3.4473,1,130.508,8.693,1643.693,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,130.508,33.67,0.0742,0.03367
CAR_262_LEFT_SEG1.MP4,3.4473,1,224.012,14.894,1995.694,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,224.012,178.74,0.3941,0.17874
CAR_262_LEFT_SEG1.MP4,3.6598,1,263.209,12.408,2936.225,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,263.209,294.19,0.6486,0.29419
CAR_262_LEFT_SEG1.MP4,3.6598,1,256.82,13.781,2265.302,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,256.82,272.68,0.6012,0.27268000000000003
CAR_262_LEFT_SEG1.MP4,3.6598,1,196.827,20.563,2199.586,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,196.827,119.84,0.2642,0.11984
CAR_262_LEFT_SEG1.MP4,3.6598,1,204.116,17.337,1682.377,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,204.116,134.1,0.2956,0.1341
CAR_262_LEFT_SEG1.MP4,3.6598,1,194.917,13.825,2126.455,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,194.917,116.29,0.2564,0.11629
CAR_262_LEFT_SEG1.MP4,3.6598,1,229.64,14.904,2567.614,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,229.64,192.99,0.4255,0.19299
CAR_262_LEFT_SEG1.MP4,3.6598,1,187.781,13.877,2407.461,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,187.781,103.63,0.2285,0.10363
CAR_262_LEFT_SEG1.MP4,3.6598,1,191.184,18.644,2605.357,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,191.184,109.54,0.2415,0.10954
CAR_262_LEFT_SEG1.MP4,3.6598,1,135.508,6.818,1469.713,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,135.508,37.82,0.0834,0.03782
CAR_262_LEFT_SEG1.MP4,3.7766,1,203.984,11.363,1565.391,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,203.984,133.83,0.295,0.13383
CAR_262_LEFT_SEG1.MP4,3.7766,1,199.428,13.453,1834.885,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,199.428,124.81,0.2752,0.12481
CAR_262_LEFT_SEG1.MP4,3.7766,1,227.944,18.113,3108.908,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,227.944,188.62,0.4158,0.18862
CAR_262_LEFT_SEG1.MP4,3.7766,1,208.969,15.972,2709.744,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,208.969,144.19,0.3179,0.14418999999999998
CAR_262_LEFT_SEG1.MP4,3.7766,1,247.391,12.029,2884.899,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,247.391,242.91,0.5355,0.24291
CAR_262_LEFT_SEG1.MP4,3.7766,1,212.768,14.649,1984.076,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,212.768,152.45,0.3361,0.15245
CAR_262_LEFT_SEG1.MP4,3.7766,1,190.657,14.161,2222.753,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,190.657,108.61,0.2394,0.10861
CAR_262_LEFT_SEG1.MP4,3.7766,1,212.585,2.883,1550.513,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,212.585,152.04,0.3352,0.15203999999999998
CAR_262_LEFT_SEG1.MP4,3.7766,1,232.799,4.016,2765.448,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,232.799,201.31,0.4438,0.20131
CAR_262_LEFT_SEG1.MP4,3.7766,1,240.51,13.096,2281.169,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,240.51,222.64,0.4908,0.22264
CAR_262_LEFT_SEG1.MP4,3.7766,1,180.177,15.126,2804.921,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,180.177,91.2,0.2011,0.0912
CAR_262_LEFT_SEG1.MP4,3.9795,1,269.862,13.354,1687.729,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,269.862,317.78,0.7006,0.31777999999999995
CAR_262_LEFT_SEG1.MP4,3.9795,1,187.213,8.67,1558.293,LM,CAR_262,Sebastes,mystinus,SMYS,1,AD,Passing,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,187.213,102.66,0.2263,0.10266
